Keywords,TF-IDF
special,3.970414465569701
sponsor,4.044522437723423
dumpster,4.044522437723423
day,4.044522437723423
fund,4.306886702190914
donation,4.663561646129646
expenditure,4.663561646129646
rule,4.663561646129646
schedule,4.663561646129646
neighborhood,4.817712325956904
committee,4.817712325956904
councilmember,5.000033882750859
accept,5.000033882750859
saturday,5.000033882750859
park,5.000033882750859
district,5.000033882750859
cohen,5.000033882750859
environment,5.000033882750859
vinci,5.000033882750859
approval,5.000033882750859
physical,5.223177434065069
exempt,5.223177434065069
hold,5.223177434065069
honorable,5.223177434065069
flickinger,5.223177434065069
toni,5.223177434065069
brooktree,5.223177434065069
result,5.223177434065069
september,5.223177434065069
temporary,5.223177434065069
project,5.223177434065069
october,5.223177434065069
activity,5.223177434065069
taber,5.223177434065069
material,5.51085950651685
regard,5.51085950651685
individual,5.51085950651685
open,5.51085950651685
group,5.51085950651685
report,5.51085950651685
fundraising,5.51085950651685
cmc,5.51085950651685
receive,5.51085950651685
recommendation,5.51085950651685
support,5.51085950651685
disclosure,5.51085950651685
community,5.51085950651685
expend,5.51085950651685
ceqa,5.51085950651685
use,5.51085950651685
drive,5.51085950651685
cash,5.51085950651685
tuesday,5.51085950651685
business,5.51085950651685
prior,5.916324614625014
procedure,5.916324614625014
proceed,5.916324614625014
submit,5.916324614625014
process,5.916324614625014
website,5.916324614625014
pursuant,5.916324614625014
rev,5.916324614625014
retroactively,5.916324614625014
recommend,5.916324614625014
referral,5.916324614625014
ulster,5.916324614625014
safely,5.916324614625014
removal,5.916324614625014
post,5.916324614625014
review,5.916324614625014
requirement,5.916324614625014
way,5.916324614625014
question,5.916324614625014
resident,5.916324614625014
land,5.916324614625014
permanent,5.916324614625014
enable,5.916324614625014
effect,5.916324614625014
dispose,5.916324614625014
direction,5.916324614625014
department,5.916324614625014
conveniently,5.916324614625014
compliance,5.916324614625014
clean,5.916324614625014
citywide,5.916324614625014
budgetary,5.916324614625014
bring,5.916324614625014
background,5.916324614625014
associate,5.916324614625014
array,5.916324614625014
appropriate,5.916324614625014
analysis,5.916324614625014
administrative,5.916324614625014
ensure,5.916324614625014
place,5.916324614625014
exist,5.916324614625014
february,5.916324614625014
page,5.916324614625014
organization,5.916324614625014
opportunity,5.916324614625014
observance,5.916324614625014
normal,5.916324614625014
negligible,5.916324614625014
minor,5.916324614625014
local,5.916324614625014
litter,5.916324614625014
wednesday,5.916324614625014
kind,5.916324614625014
interest,5.916324614625014
health,5.916324614625014
graffiti,5.916324614625014
government,5.916324614625014
free,5.916324614625014
financial,5.916324614625014
fallingtree,5.916324614625014
wide,5.916324614625014
